"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","category","subcategory","network"
"GO:0002715","regulation of natural killer cell mediated immunity","15/580","55/18842",0.272727272727273,8.85987460815047,10.4030346978835,6.73138965212935e-11,2.08458247631368e-09,2.08458247631368e-09,"3635/59067/201633/3805/114836/3824/10859/9437/10666/259197/56253/441168/3820/84868/116449",15,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0071674","mononuclear cell migration","28/580","212/18842",0.132075471698113,4.29063109954457,8.58682284875602,8.66309830698294e-11,2.65455570227656e-09,2.65455570227656e-09,"2838/1234/1524/9750/30009/6347/5294/1230/6693/3683/719/1236/26228/1240/969/2529/131450/2848/56833/120425/56253/1436/7535/6363/2833/3676/729230/10563",28,"GO_BP",NA,"turquoise_hpv_neg"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","23/580","144/18842",0.159722222222222,5.18876915708812,8.99211593777625,9.05377150895389e-11,2.7453675898505e-09,2.7453675898505e-09,"50943/201633/3659/5133/9750/30009/10859/54900/151888/1378/3902/11326/6693/1493/26191/969/3123/259307/56253/11006/26279/84868/7805",23,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0045123","cellular extravasation","16/580","66/18842",0.242424242424242,7.87544409613375,9.9715572497908,1.08864761609609e-10,3.26706516541825e-09,3.26706516541825e-09,"3689/6403/1524/9750/6347/5294/6693/3683/2529/3695/120425/7412/3676/6401/729230/6402",16,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","11/580","27/18842",0.407407407407407,13.2351213282248,11.3378277174551,1.78401767127921e-10,5.29926065417734e-09,5.29926065417734e-09,"3127/3111/3113/3108/1520/3117/3123/3109/3122/2213/3115",11,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0042130","negative regulation of T cell proliferation","15/580","59/18842",0.254237288135593,8.25920514319112,9.95232153445311,2.01403633357545e-10,5.9220805727658e-09,5.9220805727658e-09,"50943/9750/10859/151888/1378/11326/6693/1493/3123/259307/56253/11006/26279/84868/7805",15,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002699","positive regulation of immune effector process","29/580","235/18842",0.123404255319149,4.00893617021277,8.27180960638865,2.08709856867651e-10,6.07554393341732e-09,6.07554393341732e-09,"3689/972/6504/59067/3805/114836/54440/3824/30009/10859/3594/5788/1378/51237/26228/51744/924/10666/7305/3123/3109/259197/56253/6363/3122/388325/7805/729230/116449",29,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002399","MHC class II protein complex assembly","9/580","16/18842",0.5625,18.2734913793103,12.3183600573935,2.20205982800707e-10,6.28450603855744e-09,6.28450603855744e-09,"3127/3111/3113/3108/3117/3123/3109/3122/3115",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002503","peptide antigen assembly with MHC class II protein complex","9/580","16/18842",0.5625,18.2734913793103,12.3183600573935,2.20205982800707e-10,6.28450603855744e-09,6.28450603855744e-09,"3127/3111/3113/3108/3117/3123/3109/3122/3115",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0045088","regulation of innate immune response","43/580","482/18842",0.0892116182572614,2.89814708828159,7.5233080718515,4.33673715692666e-10,1.22565454988481e-08,1.22565454988481e-08,"3635/59067/146722/201633/3805/3659/114836/51284/149628/3824/51311/10859/653361/7099/9437/7294/23098/115352/10871/81793/1378/11326/26191/1520/4671/10666/7305/81030/56833/23547/259197/56253/4481/2213/441168/5063/388325/3820/115362/84868/497189/4332/116449",43,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","13/580","45/18842",0.288888888888889,9.38490421455939,10.0357976077959,5.7642665665473e-10,1.61344038223262e-08,1.61344038223262e-08,"53347/933/5133/921/4068/115352/3902/1493/26191/11006/2213/84174/7805",13,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","12/580","39/18842",0.307692307692308,9.99575596816976,10.0218569279079,1.18323291739795e-09,3.28037240242422e-08,3.28037240242422e-08,"3127/3111/3113/3108/1520/3117/3123/3109/3122/2213/3115/219972",12,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0046634","regulation of alpha-beta T cell activation","18/580","100/18842",0.18,5.84751724137931,8.66170120137434,1.39195648937058e-09,3.82262767977147e-08,3.82262767977147e-08,"3071/50943/257101/3659/30009/10859/8477/3594/3662/969/10538/3123/56253/11006/6363/3122/64926/729230",18,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","11/580","32/18842",0.34375,11.1671336206897,10.2581944001819,1.53477407450755e-09,4.1754461036369e-08,4.1754461036369e-08,"3127/3111/3113/3108/1520/3117/3123/3109/3122/2213/3115",11,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","13/580","49/18842",0.26530612244898,8.61878958479944,9.51651124036572,1.85176321075775e-09,4.99118769121834e-08,4.99118769121834e-08,"3635/59067/201633/3805/114836/3824/10859/9437/10666/259197/56253/3820/84868",13,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0072676","lymphocyte migration","18/580","103/18842",0.174757281553398,5.67720120522263,8.48248815789701,2.28746691925809e-09,5.99893351527955e-08,5.99893351527955e-08,"2838/9750/30009/6347/5294/6693/3683/1236/969/2529/131450/2848/56253/7535/2833/3676/729230/10563",18,"GO_BP",NA,"turquoise_hpv_neg"
"GO:1990868","response to chemokine","18/580","103/18842",0.174757281553398,5.67720120522263,8.48248815789701,2.28746691925809e-09,5.99893351527955e-08,5.99893351527955e-08,"643/1234/1524/9750/6347/1230/2532/4283/1236/10663/1240/2848/1237/6363/2833/1233/729230/10563",18,"GO_BP",NA,"turquoise_hpv_neg"
"GO:1990869","cellular response to chemokine","18/580","103/18842",0.174757281553398,5.67720120522263,8.48248815789701,2.28746691925809e-09,5.99893351527955e-08,5.99893351527955e-08,"643/1234/1524/9750/6347/1230/2532/4283/1236/10663/1240/2848/1237/6363/2833/1233/729230/10563",18,"GO_BP",NA,"turquoise_hpv_neg"
"GO:1902107","positive regulation of leukocyte differentiation","23/580","170/18842",0.135294117647059,4.39519269776876,7.92474454969483,2.62787664965606e-09,6.76968931606088e-08,6.76968931606088e-08,"972/3071/50943/3635/3561/939/3560/1230/8477/920/3594/1378/7305/3123/259307/7535/11006/6363/3122/2124/399/3458/9840",23,"GO_BP",NA,"turquoise_hpv_neg"
"GO:1903708","positive regulation of hemopoiesis","23/580","170/18842",0.135294117647059,4.39519269776876,7.92474454969483,2.62787664965606e-09,6.76968931606088e-08,6.76968931606088e-08,"972/3071/50943/3635/3561/939/3560/1230/8477/920/3594/1378/7305/3123/259307/7535/11006/6363/3122/2124/399/3458/9840",23,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","11/580","34/18842",0.323529411764706,10.5102434077079,9.89125926048609,3.2179065366671e-09,8.14550080716342e-08,8.14550080716342e-08,"3127/3111/3113/3108/1520/3117/3123/3109/3122/2213/3115",11,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0031342","negative regulation of cell killing","11/580","34/18842",0.323529411764706,10.5102434077079,9.89125926048609,3.2179065366671e-09,8.14550080716342e-08,8.14550080716342e-08,"3071/3635/201633/3805/1524/3824/10859/5788/1378/2213/84868",11,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0050777","negative regulation of immune response","25/580","202/18842",0.123762376237624,4.02057016046432,7.69189701325815,3.50812762603649e-09,8.8035857925795e-08,8.8035857925795e-08,"3071/50943/6504/3635/201633/3805/5133/3824/30009/10859/151888/5788/1378/3902/11326/5577/1380/969/3123/56833/259307/11006/2213/84868/729230",25,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0070098","chemokine-mediated signaling pathway","17/580","95/18842",0.178947368421053,5.81332123411978,8.3817086796526,4.38179390183926e-09,1.09020530326958e-07,1.09020530326958e-07,"643/1234/1524/6347/1230/2532/4283/1236/10663/1240/2848/1237/6363/2833/1233/729230/10563",17,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002396","MHC protein complex assembly","9/580","21/18842",0.428571428571429,13.9226600985222,10.5592245041877,4.92835454276311e-09,1.2055831994944e-07,1.2055831994944e-07,"3127/3111/3113/3108/3117/3123/3109/3122/3115",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002501","peptide antigen assembly with MHC protein complex","9/580","21/18842",0.428571428571429,13.9226600985222,10.5592245041877,4.92835454276311e-09,1.2055831994944e-07,1.2055831994944e-07,"3127/3111/3113/3108/3117/3123/3109/3122/3115",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0019884","antigen processing and presentation of exogenous antigen","12/580","45/18842",0.266666666666667,8.66298850574713,9.1717448102758,7.35016615228007e-09,1.78302780577394e-07,1.78302780577394e-07,"3127/3111/3113/3108/1520/3117/3123/3109/3122/2213/3115/219972",12,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","10/580","29/18842",0.344827586206897,11.2021403091558,9.79835264127893,8.35640934164616e-09,2.01037252839107e-07,2.01037252839107e-07,"3071/3635/201633/3805/1524/3824/10859/5788/2213/84868",10,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0032703","negative regulation of interleukin-2 production","9/580","24/18842",0.375,12.1823275862069,9.76883787079465,2.01822849224855e-08,4.815625525357e-07,4.815625525357e-07,"50943/84636/30009/5788/1378/11326/11006/84868/7805",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0007204","positive regulation of cytosolic calcium ion concentration","21/580","160/18842",0.13125,4.26381465517241,7.38865856469174,2.22900792252724e-08,5.27531874998114e-07,5.27531874998114e-07,"5732/6869/643/1234/1524/2359/6347/1230/920/10800/719/1236/10663/6546/1240/1043/1237/2833/1233/729230/10563",21,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0042093","T-helper cell differentiation","16/580","94/18842",0.170212765957447,5.52956713132795,7.84575888497078,2.63044915502728e-08,6.17519152442292e-07,6.17519152442292e-07,"50943/59067/114836/30009/8477/4063/3594/3662/6693/969/10538/8807/3123/6363/3122/29851",16,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","17/580","107/18842",0.158878504672897,5.1613599742185,7.69293615365996,2.8160410176331e-08,6.55799632186397e-07,6.55799632186397e-07,"3071/50943/59067/114836/30009/8477/4063/3594/3662/6693/969/10538/8807/3123/6363/3122/29851",17,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0022408","negative regulation of cell-cell adhesion","23/580","194/18842",0.118556701030928,3.85145751866335,7.11448458718999,3.36199731140016e-08,7.76728109006814e-07,7.76728109006814e-07,"50943/201633/3659/5133/9750/30009/10859/54900/151888/1378/3902/11326/6693/1493/26191/969/3123/259307/56253/11006/26279/84868/7805",23,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002685","regulation of leukocyte migration","24/580","210/18842",0.114285714285714,3.71270935960591,7.04490235134108,3.46450020454806e-08,7.94107094129087e-07,7.94107094129087e-07,"972/3071/6869/6403/1524/9750/6347/1230/6693/719/1236/26228/1240/969/2529/131450/56833/1436/6363/2833/3676/6401/729230/10563",24,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0060326","cell chemotaxis","30/580","311/18842",0.0964630225080386,3.13371770706287,6.76175654598818,3.54189583866947e-08,8.02953569069861e-07,8.02953569069861e-07,"3689/972/3071/643/1234/1524/9750/6347/5294/1230/3603/920/51411/719/4283/1236/10663/26228/1240/2848/56833/120425/1436/1237/6363/2833/7412/1233/729230/10563",30,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002367","cytokine production involved in immune response","16/580","96/18842",0.166666666666667,5.41436781609195,7.72754654030531,3.58584555063833e-08,8.02953569069861e-07,8.02953569069861e-07,"972/50943/6504/3805/30009/10859/7133/151888/924/10666/11006/441168/388325/7805/729230/116449",16,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002718","regulation of cytokine production involved in immune response","16/580","96/18842",0.166666666666667,5.41436781609195,7.72754654030531,3.58584555063833e-08,8.02953569069861e-07,8.02953569069861e-07,"972/50943/6504/3805/30009/10859/7133/151888/924/10666/11006/441168/388325/7805/729230/116449",16,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0006909","phagocytosis","25/580","228/18842",0.109649122807018,3.56208408953418,6.93637797524041,4.1179700679843e-08,9.15069531900938e-07,9.15069531900938e-07,"3689/3071/6504/2208/146722/3385/3561/6347/3560/7099/2209/5788/1794/51411/3683/7409/26228/122618/91937/7305/3003/4481/2213/55423/3458",25,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0006959","humoral immune response","29/580","296/18842",0.097972972972973,3.18277027027027,6.74559961589406,4.26827668663394e-08,9.4128435112056e-07,9.4128435112056e-07,"3503/3512/5133/6347/3495/3502/3501/1378/940/3494/11326/931/4283/1236/3493/1380/714/28912/596/3123/3003/5450/3500/4069/6363/2213/3458/3507/10563",29,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0046629","gamma-delta T cell activation","8/580","19/18842",0.421052631578947,13.6784029038113,9.85345938239821,4.30404527561708e-08,9.42035774234685e-07,9.42035774234685e-07,"3071/6966/919/120425/917/916/3702/28526",8,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0045577","regulation of B cell differentiation","9/580","26/18842",0.346153846153846,11.245225464191,9.31614725126593,4.56432299246381e-08,9.91548076944936e-07,9.91548076944936e-07,"3071/3635/150372/939/115352/1378/22806/56833/259307",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002701","negative regulation of production of molecular mediator of immune response","10/580","34/18842",0.294117647058824,9.55476673427992,8.89750262471342,4.7610353378637e-08,1.02662028655713e-06,1.02662028655713e-06,"50943/6504/933/30009/10859/151888/115352/1378/11006/2213",10,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0032615","interleukin-12 production","12/580","53/18842",0.226415094339623,7.35536759921926,8.25692955676112,5.44549211033617e-08,1.15706770315245e-06,1.15706770315245e-06,"6504/201633/10859/3603/7099/1236/1240/959/6363/388325/3458/7805",12,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0032655","regulation of interleukin-12 production","12/580","53/18842",0.226415094339623,7.35536759921926,8.25692955676112,5.44549211033617e-08,1.15706770315245e-06,1.15706770315245e-06,"6504/201633/10859/3603/7099/1236/1240/959/6363/388325/3458/7805",12,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0032623","interleukin-2 production","13/580","64/18842",0.203125,6.59876077586207,7.99556270017762,6.06625613991841e-08,1.27042241894263e-06,1.27042241894263e-06,"50943/84636/30009/920/3662/5788/1378/940/11326/11006/84868/7805/729230",13,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0032663","regulation of interleukin-2 production","13/580","64/18842",0.203125,6.59876077586207,7.99556270017762,6.06625613991841e-08,1.27042241894263e-06,1.27042241894263e-06,"50943/84636/30009/920/3662/5788/1378/940/11326/11006/84868/7805/729230",13,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002237","response to molecule of bacterial origin","30/580","319/18842",0.0940438871473354,3.0551291752243,6.59736641332113,6.25718262019636e-08,1.30104704338511e-06,1.30104704338511e-06,"923/50943/6403/1439/1234/1524/1269/6347/10859/7133/7099/356/81793/4283/1236/26228/26191/8807/4049/4064/388325/9450/7412/3587/1728/389643/115362/84868/6401/10563",30,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0030595","leukocyte chemotaxis","24/580","217/18842",0.110599078341014,3.59294454155411,6.84647074326449,6.51563094570366e-08,1.33699788776108e-06,1.33699788776108e-06,"3689/972/3071/1234/1524/9750/6347/5294/1230/3603/920/719/4283/1236/26228/1240/2848/56833/120425/1436/6363/2833/729230/10563",24,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","11/580","44/18842",0.25,8.12155172413793,8.42824110501664,6.52194091590773e-08,1.33699788776108e-06,1.33699788776108e-06,"3503/3495/3502/3501/1378/3494/3493/1380/714/3500/2213",11,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0032496","response to lipopolysaccharide","29/580","302/18842",0.0960264900662252,3.11953642384106,6.61730714637773,6.61661373793263e-08,1.34692046091761e-06,1.34692046091761e-06,"923/50943/6403/1439/1234/1524/1269/6347/10859/7133/7099/356/4283/1236/26228/26191/8807/4049/4064/388325/9450/7412/3587/1728/389643/115362/84868/6401/10563",29,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0035710","CD4-positive, alpha-beta T cell activation","18/580","127/18842",0.141732283464567,4.60434428455064,7.26315002531702,6.83944833771864e-08,1.38261347993743e-06,1.38261347993743e-06,"3071/50943/59067/114836/30009/8477/4063/3594/3662/6693/969/10538/8807/4818/3123/6363/3122/29851",18,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0045730","respiratory burst","10/580","36/18842",0.277777777777778,9.02394636015326,8.58781842862935,8.73058686288818e-08,1.75274057640465e-06,1.75274057640465e-06,"3512/5294/653361/3494/3493/56833/1043/654817/654816/1536",10,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0046637","regulation of alpha-beta T cell differentiation","13/580","66/18842",0.196969696969697,6.39879832810867,7.82995626989143,8.92503045520726e-08,1.77950435993893e-06,1.77950435993893e-06,"3071/50943/257101/30009/8477/3594/3662/969/10538/3123/11006/6363/3122",13,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002705","positive regulation of leukocyte mediated immunity","18/580","130/18842",0.138461538461538,4.49809018567639,7.13237840007213,9.85452222707483e-08,1.9514635512255e-06,1.9514635512255e-06,"3689/6504/59067/3805/114836/3824/30009/3594/26228/924/10666/7305/3123/259197/56253/3122/388325/116449",18,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002577","regulation of antigen processing and presentation","8/580","21/18842",0.380952380952381,12.375697865353,9.29518742552146,1.0972762816231e-07,2.15822382148975e-06,2.15822382148975e-06,"972/1236/3111/8530/1520/7454/6363/2213",8,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0072678","T cell migration","13/580","68/18842",0.191176470588235,6.21059837728195,7.67106127496104,1.29405962736779e-07,2.52819300353533e-06,2.52819300353533e-06,"2838/9750/6347/5294/6693/3683/969/131450/7535/2833/3676/729230/10563",13,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002468","dendritic cell antigen processing and presentation","7/580","15/18842",0.466666666666667,15.1602298850575,9.77726023240236,1.3114386388309e-07,2.54506525175783e-06,2.54506525175783e-06,"972/1236/3123/6363/3122/2213/219972",7,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0033631","cell-cell adhesion mediated by integrin","9/580","29/18842",0.310344827586207,10.0819262782402,8.72247524928022,1.34696360158405e-07,2.59669605576898e-06,2.59669605576898e-06,"3689/83706/3385/3683/8631/916/7412/3676/10563",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0032689","negative regulation of type II interferon production","10/580","38/18842",0.263157894736842,8.54900181488203,8.30133631942394,1.53603915858088e-07,2.94171709909799e-06,2.94171709909799e-06,"50943/6504/257101/10859/7099/1378/3123/11006/84868/7805",10,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0050901","leukocyte tethering or rolling","9/580","30/18842",0.3,9.74586206896552,8.54353432207303,1.87198658329107e-07,3.56166859082372e-06,3.56166859082372e-06,"6403/1524/6693/2529/3695/7412/3676/6401/6402",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002418","immune response to tumor cell","10/580","39/18842",0.256410256410256,8.32979664014147,8.16586993890005,2.00918775648487e-07,3.77338423169513e-06,3.77338423169513e-06,"5133/151888/3902/10666/4818/3123/259307/56253/5551/84868",10,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0006958","complement activation, classical pathway","10/580","39/18842",0.256410256410256,8.32979664014147,8.16586993890005,2.00918775648487e-07,3.77338423169513e-06,3.77338423169513e-06,"3503/3495/3502/3501/1378/3494/3493/1380/714/3500",10,"GO_BP",NA,"turquoise_hpv_neg"
"GO:1902106","negative regulation of leukocyte differentiation","16/580","109/18842",0.146788990825688,4.76861752609934,7.03207425885643,2.23188006822086e-07,4.16474543499418e-06,4.16474543499418e-06,"9290/50943/3635/3659/10272/30009/10859/7099/1378/3902/1493/969/714/55365/11006/2213",16,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0050855","regulation of B cell receptor signaling pathway","8/580","23/18842",0.347826086956522,11.2995502248876,8.80796761109128,2.50366985263606e-07,4.64215473950547e-06,4.64215473950547e-06,"933/150372/921/115352/26228/26191/2213/930",8,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","9/580","31/18842",0.290322580645161,9.43147942157953,8.37279565323675,2.56619609723654e-07,4.72797268294656e-06,4.72797268294656e-06,"50943/114836/30009/4063/3594/3662/6693/969/10538",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0140507","granzyme-mediated programmed cell death signaling pathway","6/580","11/18842",0.545454545454545,17.7197492163009,9.88510330495686,3.35825077546867e-07,6.14834465873541e-06,6.14834465873541e-06,"3002/4818/5552/3003/3001/5551",6,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0031343","positive regulation of cell killing","12/580","62/18842",0.193548387096774,6.28765294771969,7.43195028519723,3.42509576554064e-07,6.20322993232069e-06,6.20322993232069e-06,"59067/114836/3824/3594/26228/10666/7305/3123/259197/56253/3122/5551",12,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002292","T cell differentiation involved in immune response","14/580","86/18842",0.162790697674419,5.28845228548516,7.1034854999582,3.46374444270589e-07,6.20322993232069e-06,6.20322993232069e-06,"50943/8320/114836/30009/4063/3594/3662/6693/969/10538/8807/3123/6363/3122",14,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002363","alpha-beta T cell lineage commitment","9/580","32/18842",0.28125,9.13674568965517,8.20962152985486,3.4734678082043e-07,6.20322993232069e-06,6.20322993232069e-06,"50943/114836/30009/4063/3594/3662/6693/969/10538",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","9/580","32/18842",0.28125,9.13674568965517,8.20962152985486,3.4734678082043e-07,6.20322993232069e-06,6.20322993232069e-06,"50943/114836/30009/4063/3594/3662/6693/969/10538",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","8/580","24/18842",0.333333333333333,10.8287356321839,8.58634520635393,3.65459335434168e-07,6.48690320395649e-06,6.48690320395649e-06,"150372/5788/940/1236/26228/10666/50852/9840",8,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002833","positive regulation of response to biotic stimulus","34/580","424/18842",0.080188679245283,2.60502602472349,5.95710938868868,3.8999446013713e-07,6.88044771793446e-06,6.88044771793446e-06,"59067/146722/3805/3659/114836/51284/149628/3824/51311/7099/7294/23098/115352/81793/26191/1520/4671/10666/7305/81030/3123/4064/23547/259197/56253/4481/5063/388325/9450/115362/84868/497189/4332/116449",34,"GO_BP",NA,"turquoise_hpv_neg"
"GO:1903707","negative regulation of hemopoiesis","16/580","114/18842",0.140350877192982,4.55946763460375,6.79334351754248,4.18565296751417e-07,7.34002155929744e-06,7.34002155929744e-06,"9290/50943/3635/3659/10272/30009/10859/7099/1378/3902/1493/969/714/55365/11006/2213",16,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0045621","positive regulation of lymphocyte differentiation","16/580","115/18842",0.139130434782609,4.51982008995502,6.74725436651088,4.72594138698282e-07,8.23785351946527e-06,8.23785351946526e-06,"3071/50943/3635/3561/939/8477/3594/1378/3123/259307/7535/11006/6363/3122/399/9840",16,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0050727","regulation of inflammatory response","34/580","429/18842",0.0792540792540792,2.57466441604373,5.87957839464011,5.11329193950228e-07,8.85999573564948e-06,8.85999573564949e-06,"59067/89790/51284/5133/7133/313/1230/3603/920/653361/7099/5788/1236/5577/8530/26228/3957/1240/969/2529/131450/4671/4818/81030/3123/3003/56833/2213/26279/3458/3587/115362/6401/729230",34,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0045582","positive regulation of T cell differentiation","15/580","102/18842",0.147058823529412,4.77738336713996,6.81707635900851,5.19423278377084e-07,8.9469891322822e-06,8.9469891322822e-06,"3071/50943/3561/939/8477/3594/1378/3123/259307/7535/11006/6363/3122/399/9840",15,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0045622","regulation of T-helper cell differentiation","10/580","43/18842",0.232558139534884,7.55493183640738,7.66878983679032,5.4233608900196e-07,9.28670797108651e-06,9.2867079710865e-06,"50943/30009/8477/3594/3662/969/10538/3123/6363/3122",10,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0006956","complement activation","12/580","65/18842",0.184615384615385,5.99745358090186,7.19257081349136,5.87121944504487e-07,9.99480690323136e-06,9.99480690323136e-06,"3503/3495/3502/3501/1378/3494/11326/3493/1380/714/3003/3500",12,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0050860","negative regulation of T cell receptor signaling pathway","9/580","34/18842",0.264705882352941,8.59929006085193,7.90374598894075,6.14776339721087e-07,1.03016531040266e-05,1.03016531040266e-05,"53347/5133/4068/3902/1493/26191/11006/84174/7805",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002347","response to tumor cell","11/580","54/18842",0.203703703703704,6.61756066411239,7.36709342872492,6.15763531467067e-07,1.03016531040266e-05,1.03016531040266e-05,"5133/151888/3902/10666/4818/3123/259307/56253/5551/84868/7805",11,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","11/580","54/18842",0.203703703703704,6.61756066411239,7.36709342872492,6.15763531467067e-07,1.03016531040266e-05,1.03016531040266e-05,"3071/50943/30009/8477/3594/3662/969/10538/3123/6363/3122",11,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002360","T cell lineage commitment","9/580","35/18842",0.257142857142857,8.3535960591133,7.76007345432832,8.05142662636757e-07,1.33929730910606e-05,1.33929730910606e-05,"50943/114836/30009/4063/3594/3662/6693/969/10538",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0048002","antigen processing and presentation of peptide antigen","12/580","68/18842",0.176470588235294,5.73286004056795,6.96773321377151,9.75888840294636e-07,1.6140979625555e-05,1.6140979625555e-05,"3127/3111/3113/3108/1520/3117/3123/3109/3122/2213/3115/219972",12,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0002438","acute inflammatory response to antigenic stimulus","8/580","27/18842",0.296296296296296,9.62554278416347,7.99296675798253,1.01666272217879e-06,1.67203682726693e-05,1.67203682726693e-05,"923/2209/1236/2529/3500/2213/26279/2214",8,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0038094","Fc-gamma receptor signaling pathway","9/580","36/18842",0.25,8.12155172413793,7.62200921988974,1.04442159397271e-06,1.70804003373852e-05,1.70804003373852e-05,"2208/945/919/2209/7409/2213/2207/3458/2214",9,"GO_BP",NA,"turquoise_hpv_neg"
"GO:0019722","calcium-mediated signaling","22/580","219/18842",0.100456621004566,3.26345457408282,6.00427840173751,1.20256854632503e-06,1.95568549628612e-05,1.95568549628612e-05,"5341/933/643/1234/1524/150372/1230/5788/719/1236/10663/6546/1240/1237/2833/5023/84174/50852/1233/6401/2214/729230",22,"GO_BP",NA,"turquoise_hpv_neg"
